Peak_2029	778500
Peak_148510	817333
Peak_29458	817333
Peak_67565	817333
Peak_163653	826954
Peak_31839	826954
Peak_33031	826954
Peak_6068	826954
Peak_37530	904635
Peak_71563	910571
Peak_56686	921152
Peak_73931	923712
Peak_125716	1059260
Peak_17692	1059551
Peak_237301	1059551
Peak_25860	1067682
Peak_68978	1067682
Peak_19319	1068516
Peak_24518	1068516
Peak_24039	1079493
Peak_25265	1079493
Peak_38063	1079493
Peak_123770	1121973
Peak_18486	1121973
Peak_32494	1124797
Peak_106662	1125097
Peak_127062	1125097
Peak_39761	1128531
Peak_35758	1132532
Peak_17127	1133417
Peak_13453	1136406
Peak_18461	1144096
Peak_239339	1144096
Peak_41520	1144096
Peak_73391	1144096
Peak_78446	1144096
Peak_22657	1149943
Peak_294460	1149943
Peak_8875	1157381
Peak_13897	1157884
Peak_45609	1157884
Peak_138586	1162443
Peak_56100	1162443
Peak_59237	1162443
Peak_6041	1162443
Peak_60985	1201354
Peak_143416	1433207
Peak_20312	1433207
Peak_241915	1540886
Peak_17262	1782511
Peak_18368	1783003
Peak_63191	1891624
Peak_56690	1894579
Peak_26583	1906298
Peak_56936	1908330
Peak_7031	1908330
Peak_1415	2227212
Peak_88645	2227212
Peak_93668	2227212
Peak_87870	2311403
Peak_10350	2545952
Peak_15640	2546625
Peak_299841	2546625
Peak_55715	2548130
Peak_29004	2548715
Peak_11644	2575686
Peak_18559	2576733
Peak_19533	2578220
Peak_38970	2968374
Peak_42821	3066273
Peak_24870	3453204
Peak_148245	3482322
Peak_24338	3482322
Peak_16182	3746819
Peak_62963	3746819
Peak_84832	3746819
Peak_3068	3901217
Peak_162065	5513371
Peak_274207	6743243
Peak_35692	6743243
Peak_89180	6743243
Peak_15994	7783433
Peak_29265	8040558
Peak_27439	8058485
Peak_17068	8061261
Peak_47051	8070339
Peak_94913	8070339
Peak_13439	8077077
Peak_72259	8078293
Peak_37657	8083735
Peak_60194	8083735
Peak_53522	8090505
Peak_62131	8094527
Peak_29728	8097522
Peak_16667	8121007
Peak_38624	8121007
Peak_52806	8133775
Peak_169701	8134179
Peak_146089	8137738
Peak_63201	8137738
Peak_48303	8167262
Peak_66949	8174338
Peak_44001	8174818
Peak_19224	8182026
Peak_41416	8182026
Peak_15104	8202130
Peak_53554	8202612
Peak_142520	8217179
Peak_72909	8217179
Peak_22855	8258968
Peak_33108	8258968
Peak_47507	8258968
Peak_25567	8314353
Peak_5762	8848806
Peak_27103	8858115
Peak_111688	8890023
Peak_99203	8903957
Peak_39347	8986236
Peak_20720	9162857
Peak_25030	9163683
Peak_32614	9163683
Peak_106534	9181367
Peak_94802	9181367
Peak_109450	9182111
Peak_88632	9182111
Peak_33238	9233268
Peak_108011	9290102
Peak_234043	9290102
Peak_47556	9371491
Peak_36304	9376814
Peak_194984	9399970
Peak_63587	9400481
Peak_77530	9400481
Peak_66862	9401858
Peak_14615	9413014
Peak_39742	9413014
Peak_299430	9428612
Peak_5664	9428612
Peak_56665	9435187
Peak_36646	9438478
Peak_68265	9438478
Peak_22678	9466774
Peak_44369	9495145
Peak_143575	9825439
Peak_30798	9825439
Peak_122543	9842666
Peak_66630	9842666
Peak_67830	9843519
Peak_66746	10387645
Peak_18721	10635992
Peak_28161	10803914
Peak_30877	10803914
Peak_62357	10803914
Peak_22117	10815054
Peak_27572	10815054
Peak_43861	10815054
Peak_44556	10835916
Peak_26158	10867004
Peak_15491	11907720
Peak_41899	11907720
Peak_8627	11907720
Peak_22345	11908841
Peak_47851	12148405
Peak_74553	12161708
Peak_8880	12161708
Peak_144629	12527540
Peak_23894	12527540
Peak_28980	12528337
Peak_207234	12539957
Peak_53259	12539957
Peak_66219	12539957
Peak_107784	12549648
Peak_89207	12549648
Peak_26134	12618304
Peak_42519	12618970
Peak_28718	12619891
Peak_51308	13543975
Peak_23069	13619885
Peak_273931	13828680
Peak_77708	13828680
Peak_34761	14259126
Peak_94203	14522392
Peak_24070	15128564
Peak_18390	15139750
Peak_63736	15141863
Peak_18815	15229752
Peak_54789	15431203
Peak_28062	15454281
Peak_13776	15603120
Peak_28500	15603120
Peak_7833	15735789
Peak_22347	15741428
Peak_30029	15799059
Peak_49180	15799475
Peak_18524	15799908
Peak_200603	15834305
Peak_35942	15834305
Peak_10810	15834808
Peak_4235	15835377
Peak_60204	15835377
Peak_15907	16012718
